timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;heating;cooling
766.000;1460.205;1946.133;15.000;2111.330;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7168.158;0.000
766.250;2954.180;1454.008;15.000;3082.574;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6400.390;0.000
766.500;2308.239;0.000;15.000;2638.626;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6755.399;0.000
766.750;3721.774;2326.412;15.000;3576.739;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6003.757;0.000
767.000;4737.148;0.000;15.000;4239.915;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5477.608;0.000
767.250;4873.825;0.000;15.000;4325.049;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5409.353;0.000
767.500;3884.589;0.000;15.000;3674.514;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5915.375;0.000
767.750;2668.261;0.000;15.000;2863.446;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6546.736;0.000
768.000;356.925;0.000;15.000;1287.771;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7790.082;0.000
768.250;2653.899;0.000;15.000;2805.962;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6594.050;0.000
768.500;411.597;0.000;15.000;1331.509;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7788.517;0.000
768.750;405.788;0.000;15.000;1326.862;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7797.340;0.000
769.000;486.566;0.000;15.000;1390.651;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7771.027;0.000
769.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7897.280;0.000
769.500;341.206;2482.434;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7930.934;0.000
769.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7965.900;0.000
770.000;562.289;0.000;15.000;1421.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7885.289;0.000
770.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8046.713;0.000
770.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8090.625;0.000
770.750;427.395;0.000;15.000;1332.081;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8091.569;0.000
771.000;540.391;0.000;15.000;1406.658;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8078.754;0.000
771.250;393.703;0.000;15.000;1309.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8173.343;0.000
771.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8217.161;0.000
771.750;341.206;1587.863;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8234.356;0.000
772.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8251.593;0.000
772.250;540.391;0.000;15.000;1406.658;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8186.689;0.000
772.500;472.676;0.000;15.000;1361.966;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8261.544;0.000
772.750;509.792;0.000;15.000;1386.463;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8280.061;0.000
773.000;595.980;0.000;15.000;1443.347;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8273.814;0.000
773.250;427.395;0.000;15.000;1332.081;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8389.369;0.000
773.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8460.803;0.000
773.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8488.440;0.000
774.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8516.662;0.000
774.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8539.234;0.000
774.500;393.703;4718.861;15.000;1309.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8534.193;0.000
774.750;509.792;9214.079;15.000;1386.463;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8495.847;0.000
775.000;509.792;3354.641;15.000;1386.463;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8517.649;0.000
775.250;2289.719;3242.819;15.000;2566.201;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7594.260;0.000
775.500;2370.305;0.000;15.000;2624.203;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7560.386;0.000
775.750;1702.597;2079.877;15.000;2202.799;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7890.426;0.000
776.000;2447.259;3712.469;6.000;2066.793;0.000;0.000;0.312;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.000;True;7993.275;0.000
776.250;920.961;1722.049;5.000;1009.220;0.000;0.000;0.312;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.000;True;8652.968;0.000
776.500;2563.559;0.000;6.000;2174.075;0.000;0.000;0.312;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.000;True;7390.325;0.000
776.750;2631.277;0.000;7.000;2295.943;0.000;0.000;0.312;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.000;True;7134.483;0.000
777.000;2754.729;3153.362;9.000;2517.450;0.000;0.000;0.312;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.000;True;6773.230;0.000
777.250;4885.765;0.000;9.000;3919.572;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;5904.002;0.000
777.500;5062.703;6150.174;9.000;4050.731;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;5832.731;0.000
777.750;1644.550;0.000;9.000;1801.062;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7578.200;0.000
778.000;4177.102;3421.733;9.000;3470.359;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6211.131;0.000
778.250;2999.558;0.000;7.000;2546.204;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6834.168;0.000
778.500;1668.495;0.000;7.000;1675.109;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7391.197;0.000
778.750;1792.310;1543.135;7.000;1774.994;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7188.820;0.000
779.000;1294.832;0.000;7.000;1428.499;0.000;0.000;0.320;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7349.103;0.000
779.250;1380.212;3086.269;6.000;1396.040;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7346.272;0.000
779.500;1912.599;2191.699;6.000;1746.511;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7043.347;0.000
779.750;3859.226;1565.499;5.000;2935.911;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6077.914;0.000
780.000;3556.704;1923.327;5.000;2729.467;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6214.395;0.000
780.250;2589.806;2638.984;7.000;2230.761;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6550.381;0.000
780.500;3943.989;4987.232;6.000;3045.295;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;5849.375;0.000
780.750;2556.338;5814.710;7.000;2200.389;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6468.823;0.000
781.000;1869.868;3086.269;7.000;1745.405;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6767.179;0.000
781.250;689.920;0.000;6.000;896.640;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7409.921;0.000
781.500;1615.376;0.000;4.000;1358.708;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7019.446;0.000
781.750;1559.587;0.000;5.000;1389.017;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6982.062;0.000
782.000;587.854;0.000;5.000;747.673;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7467.940;0.000
782.250;733.433;0.000;7.000;978.972;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7383.276;0.000
782.500;624.097;0.000;7.000;916.668;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7537.841;0.000
782.750;1803.837;0.000;6.000;1637.077;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7071.468;0.000
783.000;1996.246;2079.877;5.000;1693.118;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7134.134;0.000
783.250;1764.041;0.000;4.000;1481.005;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;7397.240;0.000
783.500;3688.564;3645.376;3.000;2679.276;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6545.319;0.000
783.750;918.129;1297.128;3.000;849.697;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;8094.689;0.000
784.000;704.273;1632.592;5.000;842.213;0.000;0.000;0.329;0.007;False;0.128;False;0.000;True;0.095;False;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;8184.673;0.000
784.250;841.851;1744.413;9.000;1220.700;0.000;0.000;0.234;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;8007.983;0.000
784.500;3462.426;0.000;9.000;2987.784;0.000;0.000;0.234;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.031;False;0.007;False;6734.737;0.000
784.750;1280.043;0.000;10.000;1629.757;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7932.894;0.000
785.000;1594.155;3421.733;10.000;1863.197;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7847.336;0.000
785.250;2022.712;0.000;10.000;2140.526;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7647.206;0.000
785.500;3043.299;3712.469;10.000;2797.768;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7145.552;0.000
785.750;4283.651;0.000;10.000;3627.354;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;6505.369;0.000
786.000;3591.273;4830.682;10.000;3177.530;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;6870.446;0.000
786.250;1765.542;5456.882;9.000;1899.814;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7858.864;0.000
786.500;4268.805;2124.606;9.000;3565.604;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;6522.568;0.000
786.750;1979.205;8252.416;9.000;2067.904;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;7708.125;0.000
787.000;5452.301;5680.525;10.000;4418.439;0.000;0.000;0.204;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.007;False;5825.093;0.000
787.250;1596.739;9460.086;10.000;1870.661;0.000;0.000;0.196;0.007;False;0.128;False;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7862.735;0.000
787.500;2543.699;1498.406;11.000;2530.159;0.000;0.000;0.061;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.052;False;0.009;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7328.109;0.000
