timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;ICE_fuel_car_13;Car_availability_car_13;ICE_fuel_car_14;Car_availability_car_14;heating;cooling
4957.750;4605.415;0.000;8.000;3599.574;0.000;0.000;0.546;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.000;True;0.000;0.000
4958.000;1289.322;0.000;10.000;1556.242;0.000;0.000;0.546;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.000;True;0.000;0.000
4958.250;3448.671;730.308;9.000;2911.412;0.000;0.000;0.546;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.000;True;0.000;0.000
4958.500;6711.923;0.000;7.000;4923.532;0.000;0.000;0.546;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.000;True;0.000;0.000
4958.750;1425.119;1109.507;6.000;1362.410;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4959.000;2599.765;2808.878;7.000;2207.677;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4959.250;819.894;4058.829;7.000;1032.962;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4959.500;670.243;1587.016;7.000;935.413;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4959.750;1062.377;3244.255;8.000;1261.169;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4960.000;865.900;0.000;8.000;1132.405;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4960.250;1342.539;983.107;8.000;1450.343;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4960.500;2350.684;940.974;8.000;2118.634;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4960.750;3083.568;870.752;8.000;2598.891;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4961.000;3307.282;0.000;8.000;2745.479;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4961.250;3186.668;0.000;6.000;2525.873;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4961.500;4889.553;0.000;6.000;3647.105;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4961.750;5142.046;0.000;8.000;3953.750;0.000;0.000;0.595;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.092;False;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4962.000;2009.336;0.000;10.000;2027.758;0.000;0.000;0.504;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;0.004;False;0.050;False;0.000;0.000
4962.250;1199.693;983.107;11.000;1566.515;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4962.500;2244.391;0.000;11.000;2259.816;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4962.750;2154.280;0.000;10.000;2128.108;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4963.000;2110.384;0.000;10.000;2100.301;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4963.250;2021.222;0.000;10.000;2056.739;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4963.500;1048.928;0.000;11.000;1495.857;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4963.750;5121.722;0.000;12.000;4256.458;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4964.000;4779.820;1910.037;12.000;4050.746;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4964.250;4958.013;1095.463;13.000;4261.879;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4964.500;6999.494;0.000;13.000;5606.358;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4964.750;3913.322;1221.862;13.000;3572.663;0.000;0.000;0.492;0.099;False;0.000;True;0.000;True;0.171;False;0.000;True;0.000;True;0.083;False;0.084;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.004;False;0.050;False;0.000;0.000
4965.000;1305.308;2233.058;19.000;2288.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4965.250;1653.404;1418.484;19.000;2515.192;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4965.500;1757.663;1011.196;19.000;2584.361;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4965.750;4644.240;969.063;19.000;4507.018;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4966.000;4044.348;0.000;19.000;4096.321;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4966.250;5534.355;0.000;19.000;5078.895;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4966.500;3115.560;0.000;19.000;3459.673;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4966.750;1445.975;1109.507;19.000;2352.115;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4967.000;5030.646;0.000;19.000;4722.494;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4967.250;3847.435;0.000;19.000;3934.250;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4967.500;1383.379;0.000;19.000;2304.484;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4967.750;1779.974;0.000;19.000;2546.562;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4968.000;341.051;0.000;19.000;1561.079;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4968.250;400.906;0.000;19.000;1608.963;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4968.500;601.757;0.000;19.000;1741.525;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4968.750;3297.595;1235.538;19.000;3520.778;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4969.000;457.408;0.000;19.000;1631.889;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4969.250;445.584;0.000;19.000;1624.085;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4969.500;495.115;0.000;19.000;1656.776;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4969.750;389.311;0.000;19.000;1586.945;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4970.000;465.155;0.000;19.000;1637.002;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4970.250;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4970.500;395.484;0.000;19.000;1591.019;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4970.750;385.278;0.000;19.000;1584.284;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4971.000;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4971.250;421.056;0.000;19.000;1607.897;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4971.500;298.298;1165.337;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4971.750;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4972.000;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4972.250;483.978;0.000;19.000;1649.426;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4972.500;298.298;0.000;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4972.750;457.408;0.000;19.000;1631.889;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4973.000;512.070;1474.221;19.000;1667.966;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4973.250;562.341;0.000;19.000;1701.145;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4973.500;298.298;1389.980;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4973.750;457.408;0.000;19.000;1631.889;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4974.000;656.010;1165.337;19.000;1762.967;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4974.250;483.978;0.000;19.000;1649.426;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4974.500;683.315;6402.333;19.000;1780.988;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4974.750;298.298;6739.298;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4975.000;298.298;4745.589;19.000;1526.877;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4975.250;374.142;8957.651;19.000;1576.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4975.500;487.884;0.000;19.000;1652.003;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4975.750;789.753;0.000;19.000;1851.237;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;0.000
4976.000;1720.092;1053.015;4.000;1415.261;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4976.250;1518.327;3959.338;6.000;1422.096;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4976.500;1868.484;0.000;7.000;1723.199;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4976.750;584.011;0.000;8.000;945.448;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4977.000;782.202;0.000;9.000;1151.281;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4977.250;771.996;2190.272;11.000;1284.545;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4977.500;2810.403;0.000;10.000;2555.105;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4977.750;5137.800;2218.352;9.000;4025.745;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4978.000;803.100;603.729;10.000;1232.364;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4978.250;829.115;1614.624;8.000;1116.298;0.000;0.000;0.150;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.000;True;0.049;False;0.000;True;0.000;0.000
4978.500;908.533;1375.940;7.000;1096.635;0.000;0.000;0.174;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.024;False;0.049;False;0.000;True;0.000;0.000
4978.750;616.947;0.000;5.000;763.578;0.000;0.000;0.174;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.024;False;0.049;False;0.000;True;0.000;0.000
4979.000;2302.028;0.000;7.000;2014.136;0.000;0.000;0.174;0.025;False;0.000;True;0.000;True;0.001;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.074;False;0.000;True;0.000;True;0.024;False;0.049;False;0.000;True;0.000;0.000
